asset_id,asset_type,site_name,state,county,latitude,longitude,geometry_precision,primary_material,critical_materials,dominant_raws_profile,asset_status,rank_score,presence_count,production_present_flag,resources_present_flag,total_reported_direct_emissions_mtco2e,iron_and_steel_production_emissions_mtco2e,reporting_year,source_dataset,source_detail
ore-467,ore_site,Unnamed zinc site 467,UT,,40.63744,-111.47661,point,zinc,zinc,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-645,ore_site,Unnamed zinc site 645,UT,,39.85688,-113.45639,point,zinc,zinc,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-272,ore_site,Unnamed aluminum site 272,VA,,38.01278,-79.22528,point,aluminum,aluminum,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-99,ore_site,Unnamed arsenic site 99,VA,,37.05701,-80.25561,point,arsenic,arsenic,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-464,ore_site,Unnamed tin site 464,VA,,37.84999,-79.16409,point,tin,tin,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-27,ore_site,Unnamed titanium site 27,VA,,36.906,-77.568,point,titanium,"titanium, zirconium",Ore Site,CM-recent producer+resources,6,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-450,ore_site,Unnamed titanium site 450,VA,,36.97562,-77.55213,point,titanium,"titanium, zirconium",Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-488,ore_site,Unnamed titanium site 488,VA,,37.70176,-79.02334,point,titanium,titanium,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-98,ore_site,Unnamed titanium site 98,VA,,36.65412,-77.61758,point,titanium,"titanium, zirconium",Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-28,ore_site,Unnamed zinc site 28,VA,,36.84727,-80.92011,point,zinc,zinc,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-648,ore_site,Unnamed zinc site 648,VA,,38.17616,-77.7972,point,zinc,zinc,Ore Site,CM-past producer,1,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-93,ore_site,Unnamed zinc site 93,VA,,38.66087,-78.79473,point,zinc,zinc,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-167,ore_site,Unnamed aluminum site 167,WA,,46.3515,-122.84201,point,aluminum,aluminum,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-520,ore_site,Unnamed arsenic site 520,WA,,47.85203,-121.58538,point,arsenic,arsenic,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-304,ore_site,Unnamed barite site 304,WA,,48.80625,-117.89502,point,barite,barite,Ore Site,CM resources,3,1,0,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-317,ore_site,Unnamed barite site 317,WA,,48.70295,-117.89611,point,barite,barite,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-557,ore_site,Unnamed barite site 557,WA,,48.10405,-117.9892,point,barite,barite,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-129,ore_site,Unnamed beryllium site 129,WA,,48.40235,-117.52109,point,beryllium,beryllium,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-153,ore_site,Unnamed chromium site 153,WA,,47.44902,-121.05259,point,chromium,"chromium, nickel",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-392,ore_site,Unnamed chromium site 392,WA,,48.6395,-121.9014,point,chromium,chromium,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-73,ore_site,Unnamed chromium site 73,WA,,47.39922,-120.66337,point,chromium,"chromium, nickel",Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-476,ore_site,Unnamed germanium site 476,WA,,48.88333,-117.35645,point,germanium,"germanium, zinc",Ore Site,CM-recent producer+resources,6,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-170,ore_site,Unnamed manganese site 170,WA,,48.0775,-123.94333,point,manganese,manganese,Ore Site,CM-past producer,1,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-419,ore_site,Unnamed nickel site 419,WA,,48.3687,-122.29291,point,nickel,nickel,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-418,ore_site,Unnamed rhenium site 418,WA,,48.0475,-118.7054,point,rhenium,rhenium,Ore Site,CM resources,3,1,0,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-571,ore_site,Unnamed tin site 571,WA,,47.557,-117.32861,point,tin,tin,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-225,ore_site,Unnamed tungsten site 225,WA,,48.94817,-119.66562,point,tungsten,tungsten,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-234,ore_site,Unnamed tungsten site 234,WA,,48.00824,-118.10057,point,tungsten,tungsten,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-243,ore_site,Unnamed tungsten site 243,WA,,48.1976,-120.98037,point,tungsten,tungsten,Ore Site,CM resources,3,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-76,ore_site,Unnamed tungsten site 76,WA,,48.10068,-117.5097,point,tungsten,tungsten,Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-287,ore_site,Unnamed zinc site 287,WA,,48.197,-120.78,point,zinc,zinc,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-7,ore_site,Unnamed zinc site 7,WA,,48.32177,-120.15924,point,zinc,zinc,Ore Site,CM-past producer+resources,5,1,1,1,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-505,ore_site,Unnamed barite site 505,WI,,42.62807,-90.3765,point,barite,"barite, germanium, zinc",Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
ore-551,ore_site,Unnamed barite site 551,WI,,42.54168,-90.24261,point,barite,"barite, germanium, zinc",Ore Site,CM-past producer,1,1,1,0,,,2024,USGS Critical mineral deposits of the United States v2.0,ScienceBase data release 10.5066/P9K1HBNT
