plant_code,plant_name,utility_id,utility_name,street_address,city,county,state,zip_code,latitude,longitude,coordinate_status,nerc_region,balancing_authority_code,balancing_authority_name,sector_name,regulatory_status,transmission_owner,grid_voltage_1_kv,grid_voltage_2_kv,grid_voltage_3_kv,energy_storage_flag,generator_count,operable_nameplate_capacity_mw,operable_summer_capacity_mw,operable_winter_capacity_mw,primary_fuel_code,primary_technology,status_mix,carbon_capture_generator_count,carbon_capture_generator_ids,carbon_capture_present_flag,boiler_id_count,boiler_ids,cooling_id_count,cooling_ids,particulate_control_id_count,particulate_control_ids,so2_control_id_count,so2_control_ids,nox_control_id_count,nox_control_ids,mercury_control_id_count,mercury_control_ids,stack_flue_id_count,stack_flue_ids,emissions_control_equipment_count,emissions_control_equipment_types,acid_gas_control_present_flag,emissions_control_statuses,emissions_control_total_cost_thousand_dollars,emissions_control_inservice_years,emissions_control_retirement_years,new_source_review_flags,new_source_review_permits,new_source_review_years,sulfur_regulations,sulfur_standard_rates,sulfur_standard_units,sulfur_standard_periods,sulfur_percent_scrubbed_values,sulfur_compliance_years,sulfur_existing_strategies,sulfur_proposed_strategies,nitrogen_regulations,nitrogen_standard_rates,nitrogen_standard_units,nitrogen_standard_periods,nitrogen_compliance_years,nitrogen_existing_strategies,nitrogen_proposed_strategies,particulate_regulations,particulate_standard_rates,particulate_standard_units,particulate_standard_periods,particulate_compliance_years,mercury_regulations,mercury_compliance_years,mercury_existing_strategies,mercury_proposed_strategies,cooling_statuses,cooling_types,cooling_water_sources,cooling_water_discharges,cooling_intake_rate_gpm_total,cooling_power_requirement_mw_total,cooling_total_cost_thousand_dollars,particulate_collector_types,particulate_collection_efficiency_pct_max,particulate_design_emission_rate_lb_per_hour_total,particulate_gas_exit_rate_cfm_total,particulate_gas_exit_temperature_f_max,so2_control_types,so2_sorbent_types,so2_removal_efficiency_pct_max,so2_design_emission_rate_lb_per_hour_total,so2_flue_gas_exit_rate_cfm_total,so2_flue_gas_exit_temperature_f_max,so2_fgd_total_cost_thousand_dollars,stack_flue_statuses,stack_height_ft_max,stack_exit_rate_100_cfm_total,stack_exit_temperature_100_f_max,stack_exit_velocity_100_ft_per_second_max,co2_emissions_value,co2_emissions_unit,co2_emissions_basis,co2_emissions_source,co2_emissions_reporting_year,co2e_emissions_value,co2e_emissions_unit,co2e_emissions_basis,co2e_emissions_source,co2e_emissions_reporting_year,ch4_emissions_value,ch4_emissions_unit,ch4_emissions_basis,ch4_emissions_source,ch4_emissions_reporting_year,n2o_emissions_value,n2o_emissions_unit,n2o_emissions_basis,n2o_emissions_source,n2o_emissions_reporting_year,so2_emissions_value,so2_emissions_unit,so2_emissions_basis,so2_emissions_source,so2_emissions_reporting_year,nox_emissions_value,nox_emissions_unit,nox_emissions_basis,nox_emissions_source,nox_emissions_reporting_year,particulate_matter_emissions_value,particulate_matter_emissions_unit,particulate_matter_emissions_basis,particulate_matter_emissions_source,particulate_matter_emissions_reporting_year,mercury_emissions_value,mercury_emissions_unit,mercury_emissions_basis,mercury_emissions_source,mercury_emissions_reporting_year,radioisotopic_emissions_value,radioisotopic_emissions_unit,radioisotopic_emissions_basis,radioisotopic_emissions_source,radioisotopic_emissions_reporting_year,emissions_profile_status,source_dataset,source_sheets
68039,Elisabeth Solar,50123,"Leeward Asset Management, LLC",TBD,Hyder,Yuma,AZ,85364,32.95453,-113.495368,present,WECC,CISO,California Independent System Operator,IPP Non-CHP,NR,Arizona Public Service Co,500,,,N,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
57997,Foothills Solar Plant Hybrid,803,Arizona Public Service Co,Ave 12E and 13th Street,Yuma,Yuma,AZ,85367,32.64856,-114.428741,present,WECC,AZPS,Arizona Public Service Company,Electric Utility,RE,Arizona Public Service Co,69,,,Y,3,73,73,73,SUN,Solar Photovoltaic,OP:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
58383,Hyder II Hybrid,803,Arizona Public Service Co,75100 E County 14 1/2 St,Hyder,Yuma,AZ,85333,33.027,-113.3489,present,WECC,AZPS,Arizona Public Service Company,Electric Utility,RE,Arizona Public Service Co,12.47,,,Y,2,28,28,28,MWH,Batteries,OP:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
57563,Hyder Solar Hybrid,803,Arizona Public Service Co,75100 E County 14 1/2 St,Hyder,Yuma,AZ,85333,33.02566,-113.34397,present,WECC,AZPS,Arizona Public Service Company,Electric Utility,RE,Arizona Public Service Co,12.5,,,Y,3,48,47,47,SUN,Solar Photovoltaic,OP:3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
68397,Ironwood Solar,803,Arizona Public Service Co,61500 Palomas Road,Dateland,Yuma,AZ,85333,32.915556,-113.577778,present,WECC,AZPS,Arizona Public Service Company,Electric Utility,RE,Arizona Public Service Co,500,,,N,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
66636,McFarland A Solar and Storage,64904,AES Clean Energy,67201 E. Palomas Rd.,Dateland,Yuma,AZ,85333,32.951288,-113.490521,present,WECC,CISO,California Independent System Operator,IPP Non-CHP,NR,San Diego Gas & Electric Co,500,,,Y,2,300,300,300,MWH,Batteries,OP:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
66637,McFarland B Solar and Storage,64904,AES Clean Energy,67201 E. Palomas Rd.,Dateland,Yuma,AZ,85333,32.957479,-113.475962,present,WECC,CISO,California Independent System Operator,IPP Non-CHP,NR,San Diego Gas & Electric Co,500,,,Y,2,450,450,450,MWH,Batteries,OP:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
67498,McFarland C,64904,AES Clean Energy,"67201 E. Palomas Road, Unit C",Dateland,Yuma,AZ,85333,32.946009,-113.491553,present,WECC,CISO,California Independent System Operator,IPP Non-CHP,NR,Arizona Public Service Co,500,,,Y,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
68328,ORCHARD Solar Generation and BESS,66715,"Yuma bn, LLC",TBD,TBD,Yuma,AZ,85365,32.549081,-114.597377,present,WECC,AZPS,Arizona Public Service Company,IPP Non-CHP,NR,Arizona Public Service Co,230,230,,Y,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
67973,Sierra Pinta BESS,50123,"Leeward Asset Management, LLC",67850 Palomas Rd,Dateland,Yuma,AZ,85333,32.994167,-113.509769,present,WECC,AZPS,Arizona Public Service Company,IPP Non-CHP,NR,Arizona Public Service Co,500,,,Y,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
60572,White Wing Solar,50123,"Leeward Asset Management, LLC",Intersection of Ave 66E and Co,Yuma,Yuma,AZ,85364,32.994056,-113.508806,present,WECC,CISO,California Independent System Operator,IPP Non-CHP,NR,Arizona Public Service Co,500,,,N,1,179,179,179,SUN,Solar Photovoltaic,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
120,Yucca,803,Arizona Public Service Co,7522 South Somerton Ave.,Yuma,Yuma,AZ,85364,32.7214,-114.7106,present,WECC,AZPS,Arizona Public Service Company,Electric Utility,RE,Arizona Public Service Co,69,,,N,8,422.4,317.4,334,NG,Natural Gas Fired Combustion Turbine,OP:8,,,,1,1,0,,0,,0,,0,,0,,0,,,,N,,,,,,,,ST,1,DP,TH,,2012,SS,SS,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,99532.362,tons,annual_mass,EPA eGRID2023 PLNT23,2023,99697.789,tons,annual_mass,EPA eGRID2023 PLNT23,2023,6049.457,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,609.314,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,0.502,tons,annual_mass,EPA eGRID2023 PLNT23,2023,9.43,tons,annual_mass,EPA eGRID2023 PLNT23,2023,10.879478,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,,,,,,,,,,,populated_from_epa_egrid_2023_and_pm25_2021,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
54694,Yuma Cogeneration Associates,49919,Falcon Power Operating Company,280 North 27th Drive,Yuma,Yuma,AZ,85364,32.728822,-114.654053,present,WECC,AZPS,Arizona Public Service Company,IPP CHP,NR,Arizona Public Service Co,69,,,N,2,62.6,52.2,53.9,NG,Natural Gas Fired Combined Cycle,OP:2,,,,1,HRSG,0,,0,,0,,0,,0,,0,,,,N,,,,,N,,,XX,,,,,,,,ST,25,NM,TH,1994,STM,STM,XX,,,,,XX,,,,,,,,,,,,,,,,,,,,,,,,,,,,66478.047,tons,annual_mass,EPA eGRID2023 PLNT23,2023,66545.636,tons,annual_mass,EPA eGRID2023 PLNT23,2023,2482.887,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,247.768,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,0.352,tons,annual_mass,EPA eGRID2023 PLNT23,2023,41.9,tons,annual_mass,EPA eGRID2023 PLNT23,2023,1.283509,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,,,,,,,,,,,populated_from_epa_egrid_2023_and_pm25_2021,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
67321,Yuma Solar + Storage,49893,Invenergy Services LLC,TBD,Fortuna Foothills,Yuma,AZ,86300,32.642434,-114.429217,present,WECC,AZPS,Arizona Public Service Company,IPP Non-CHP,NR,Arizona Public Service Co,69,,,Y,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
65208,AT&T - Hayward,57128,Bloom Energy,221 West Winton Avenue,Hayward,Alameda,CA,94544,37.659879,-122.09685,present,WECC,CISO,California Independent System Operator,IPP Non-CHP,NR,Pacific Gas & Electric Co.,12.5,,,N,1,1,1,1,NG,Other Natural Gas,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
7450,Alameda,40613,Northern California Power Agny,2900 Main Street,Alameda,Alameda,CA,94501,37.7886,-122.2889,present,WECC,CISO,California Independent System Operator,Electric Utility,RE,City of Alameda,115,,,N,2,54.8,49.8,49.8,NG,Natural Gas Fired Combustion Turbine,OP:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4121.508,tons,annual_mass,EPA eGRID2023 PLNT23,2023,4125.74,tons,annual_mass,EPA eGRID2023 PLNT23,2023,155.47,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,15.514,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,0.113,tons,annual_mass,EPA eGRID2023 PLNT23,2023,11.284,tons,annual_mass,EPA eGRID2023 PLNT23,2023,0.462319,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,,,,,,,,,,,populated_from_epa_egrid_2023_and_pm25_2021,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
50571,Altamont Gas Recovery,54842,WM Renewable Energy LLC,10840 Altamont Pass Road,Livermore,Alameda,CA,94550,37.749308,-121.649866,present,WECC,CISO,California Independent System Operator,IPP Non-CHP,NR,Pacific Gas & Electric Co,22,,,N,2,6,5.8,6.6,LFG,Landfill Gas,OP:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,tons,annual_mass,EPA eGRID2023 PLNT23,2023,0.001,tons,annual_mass,EPA eGRID2023 PLNT23,2023,0,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,0,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,12.158,tons,annual_mass,EPA eGRID2023 PLNT23,2023,0,tons,annual_mass,EPA eGRID2023 PLNT23,2023,7.191698,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,,,,,,,,,,,populated_from_epa_egrid_2023_and_pm25_2021,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
58435,Ameresco Vasco Road,58431,"Ameresco Vasco Road, LLC",4001 North Vasco Road,Livermore,Alameda,CA,95336,37.754444,-121.728889,present,WECC,CISO,California Independent System Operator,IPP Non-CHP,NR,Pacific Gas & Electric Co,12,,,N,2,4.4,4.2,4.2,LFG,Landfill Gas,OP:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,tons,annual_mass,EPA eGRID2023 PLNT23,2023,0,tons,annual_mass,EPA eGRID2023 PLNT23,2023,0,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,0,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,5.312,tons,annual_mass,EPA eGRID2023 PLNT23,2023,0,tons,annual_mass,EPA eGRID2023 PLNT23,2023,2.551971,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,,,,,,,,,,,populated_from_epa_egrid_2023_and_pm25_2021,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
66678,Aramis I Solar Project,65682,"IP Aramis, LLC",Intersection of Livermore Ave,Livermore,Alameda,CA,94551,37.749678,-121.766083,present,WECC,CISO,California Independent System Operator,IPP Non-CHP,NR,Pacific Gas & Electric Co.,230,,,Y,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
68064,CA- US Foods- Livermore,66574,EDPRNA DG CA Livermore LLC,300 Lawrence Drive,Livermore,Alameda,CA,94551,37.711625,-121.708508,present,WECC,CISO,California Independent System Operator,IPP Non-CHP,NR,Pacific Gas & Electric Co.,13.8,,,Y,2,2.4,2.4,2.4,MWH,Batteries,OP:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
57042,CSU East Bay,14328,Pacific Gas & Electric Co.,25800 Carlos Bee Blvd,Hayward,Alameda,CA,94542,37.658889,-122.059444,present,WECC,CISO,California Independent System Operator,Electric Utility,RE,Pacific Gas & Electric Co,12,,,N,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
58525,City of Hayward WWTP,58500,City of Hayward,3700 Enterprise Avenue,Hayward,Alameda,CA,94545,37.633526,-122.139717,present,WECC,CISO,California Independent System Operator,IPP CHP,NR,Pacific Gas & Electric Co,12,,,N,2,2.7,2.7,2.7,SUN,Solar Photovoltaic,OP:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.803,tons,annual_mass,EPA eGRID2023 PLNT23,2023,218.082,tons,annual_mass,EPA eGRID2023 PLNT23,2023,156.897,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,15.714,lbs,annual_mass,EPA eGRID2023 PLNT23,2023,0.22,tons,annual_mass,EPA eGRID2023 PLNT23,2023,137.154,tons,annual_mass,EPA eGRID2023 PLNT23,2023,0.559864,tons,annual_mass,EPA eGRID PM2.5 2021 Plant-level Data,2021,,,,,,,,,,,populated_from_epa_egrid_2023_and_pm25_2021,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
67853,Delta Electronics Fremont,66425,Delta Electronics (Americas) Ltd,46101 Fremont Blvd,Fremont,Alameda,CA,94538,37.48963,-121.949,present,WECC,CISO,California Independent System Operator,Industrial Non-CHP,NR,Pacific Gas & Electric Co.,0.48,,,N,2,1,1,1,SUN,Solar Photovoltaic,OP:2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
56271,Diablo Winds LLC,65240,"Sequitur Renewables, LLC",6185 Industrial Way,Livermore,Alameda,CA,94550,37.763653,-121.614392,present,WECC,CISO,California Independent System Operator,IPP Non-CHP,NR,Pacific Gas & Electric Co,230,,,N,1,18,18,18,WND,Onshore Wind Turbine,OP:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,external_join_required,EIA-860 2024|EPA eGRID2023|EPA eGRID PM2.5 2021,Plant|Operable|Boiler Generator|Boiler Cooling|Boiler Particulate Matter|Boiler SO2|Boiler NOx|Boiler Mercury|Boiler Stack Flue|Emissions Control Equipment|Emission Standards & Strategies|Cooling|FGP|FGD|Stack Flue|PLNT23|2021 PM Plant-level Data
