target,target_label,host,host_status,scan_status,port,protocol,service_name,product,version,extrainfo,cpe,error
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5002,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5003,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5004,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5009,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5030,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5033,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5050,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5054,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5060,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5080,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5087,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5100,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5102,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5120,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5190,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5221,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5222,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5225,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5226,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5269,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5280,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5298,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5405,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5431,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5440,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5500,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5510,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5544,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5550,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5555,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5666,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5678,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5730,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5801,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5810,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5811,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5815,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5822,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5825,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5850,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5859,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5862,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5877,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5901,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5902,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5903,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5907,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5911,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5915,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5922,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5950,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5952,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5960,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5961,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5962,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5985,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5987,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5998,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,5999,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6000,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6002,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6003,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6004,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6005,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6006,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6007,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6009,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6025,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6059,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6100,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6101,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6106,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6112,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6129,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6156,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6389,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6510,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6543,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6547,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6565,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6566,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6567,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6580,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6646,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6666,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6669,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6692,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6699,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6788,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6789,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6839,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,6881,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,7000,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,7001,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,7002,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,7004,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,7019,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,7025,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,7070,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,7103,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,7106,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,7200,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,7402,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,7435,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,7496,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,7512,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,7625,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,7627,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,7676,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,7777,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,7778,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,7911,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,7920,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,7937,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,7938,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8001,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8002,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8011,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8021,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8022,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8031,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8042,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8045,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8081,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8083,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8084,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8085,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8086,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8087,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8088,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8089,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8090,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8099,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8180,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8181,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8193,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8222,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8254,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8290,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8291,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8292,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8300,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8383,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8400,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8402,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8649,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8652,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8654,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8701,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8800,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8873,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8899,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,8994,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9000,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9001,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9002,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9003,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9009,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9011,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9040,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9050,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9071,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9081,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9090,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9091,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9099,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9100,tcp,jetdirect,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9101,tcp,jetdirect,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9102,tcp,jetdirect,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9103,tcp,jetdirect,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9200,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9220,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9290,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9415,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9485,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9500,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9502,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9535,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9575,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9593,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9594,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9595,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9618,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9666,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9877,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9878,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9898,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9917,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9943,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9998,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,9999,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,10001,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,10002,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,10009,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,10025,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,10082,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,10180,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,10215,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,10243,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,10566,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,10617,tcp,tcpwrapped,,,,,
84.21.189.0,chunk-3-range-31329-84.21.189.0-84.21.190.255,84.21.189.0,up,open-service,10621,tcp,tcpwrapped,,,,,
