state,state_name,place_name,census_name,geoid,population_2024,latitude,longitude,coordinate_source,geometry_precision,matched_town_hall_rows_with_coordinates,population_per_town_hall,land_area_sqmi,water_area_sqmi,match_status,source_population_dataset,source_coordinate_dataset,dominant_people_profile,town_hall_name,town_hall_address,town_hall_locality,town_hall_latitude,town_hall_longitude
NJ,New Jersey,Dunellen,Dunellen borough,3418490,8411,40.590294,-74.465652,census_place_centroid,point,0,,1.062,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,East Newark,East Newark borough,3419360,2539,40.752011,-74.162189,census_place_centroid,point,0,,0.103,0.022,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,East Orange,East Orange city,3419390,71850,40.765055,-74.211655,census_place_centroid,point,0,,3.928,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,East Rutherford,East Rutherford borough,3419510,10624,40.817097,-74.085024,census_place_centroid,point,0,,3.712,0.329,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Eatontown,Eatontown borough,3419840,13582,40.291624,-74.054123,census_place_centroid,point,0,,5.841,0.051,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Edgewater,Edgewater borough,3420020,15116,40.82465,-73.973793,census_place_centroid,point,0,,0.971,1.458,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Egg Harbor City,Egg Harbor City city,3420350,4442,39.563687,-74.595865,census_place_centroid,point,0,,10.851,0.57,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Elizabeth,Elizabeth city,3421000,140413,40.662984,-74.211643,town_hall,point,3,46804.33,12.319,1.32,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Elizabeth City Treasurer,50 Winfield Scott Plz,"Elizabeth, NJ 07201",40.662984,-74.211643
NJ,New Jersey,Elmer,Elmer borough,3421240,1377,39.593049,-75.168498,town_hall,point,3,459.00,0.889,0.018,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Elmer Borough Hall,120 S Main St,"Elmer, NJ 08318",39.593049,-75.168498
NJ,New Jersey,Elmwood Park,Elmwood Park borough,3421300,21680,40.904526,-74.119514,census_place_centroid,point,0,,2.643,0.082,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Emerson,Emerson borough,3421450,7413,40.97499,-74.023248,census_place_centroid,point,0,,2.231,0.19,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Englewood,Englewood city,3421480,30221,40.891197,-73.972515,census_place_centroid,point,0,,4.925,0.023,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Englewood Cliffs,Englewood Cliffs borough,3421510,5443,40.884634,-73.944654,census_place_centroid,point,0,,2.126,1.25,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Englishtown,Englishtown borough,3421570,2343,40.296141,-74.359584,census_place_centroid,point,0,,0.57,0.017,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Essex Fells,Essex Fells borough,3421840,2220,40.828102,-74.276226,census_place_centroid,point,0,,1.408,0.006,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Estell Manor,Estell Manor city,3421870,1699,39.376721,-74.824269,town_hall,point,3,566.33,53.387,1.797,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Estell Manor Tax Collector,148 Cumberland Ave,"Estell Manor, NJ 08319",39.376721,-74.824269
NJ,New Jersey,Fair Haven,Fair Haven borough,3422440,6114,40.36194,-74.038775,census_place_centroid,point,0,,1.593,0.518,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Fair Lawn,Fair Lawn borough,3422470,36489,40.934696,-74.136786,town_hall,point,3,12163.00,5.135,0.089,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Fair Lawn Borough Hall,8-01 Fair Lawn Ave,"Fair Lawn, NJ 07410",40.934696,-74.136786
NJ,New Jersey,Fairview,Fairview borough,3422560,15606,40.82111,-74.003032,census_place_centroid,point,0,,0.844,0.002,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Fanwood,Fanwood borough,3422860,7968,40.641701,-74.385692,census_place_centroid,point,0,,1.34,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Far Hills,Far Hills borough,3422890,935,40.690893,-74.621537,census_place_centroid,point,0,,4.847,0.055,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Farmingdale,Farmingdale borough,3422950,1495,40.198357,-74.170082,census_place_centroid,point,0,,0.52,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Fieldsboro,Fieldsboro borough,3423250,547,40.135471,-74.733355,census_place_centroid,point,0,,0.279,0.08,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Flemington,Flemington borough,3423700,4905,40.508641,-74.859869,census_place_centroid,point,0,,1.077,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Florham Park,Florham Park borough,3423910,14533,40.775992,-74.394315,census_place_centroid,point,0,,7.314,0.163,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Folsom,Folsom borough,3423940,1840,39.596745,-74.843163,census_place_centroid,point,0,,8.264,0.245,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Franklin,Franklin borough,3424930,5059,41.108997,-74.588641,census_place_centroid,point,0,,4.356,0.071,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Franklin Lakes,Franklin Lakes borough,3424990,11251,41.007526,-74.205653,census_place_centroid,point,0,,9.414,0.469,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Freehold,Freehold borough,3425200,12530,40.260219,-74.275884,census_place_centroid,point,0,,1.932,0.002,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Frenchtown,Frenchtown borough,3425350,1495,40.530537,-75.052846,census_place_centroid,point,0,,1.128,0.099,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Fort Lee,Fort Lee borough,3424420,40566,40.85064,-73.971007,census_place_centroid,point,0,,2.518,0.344,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Garfield,Garfield city,3425770,33530,40.879797,-74.10825,census_place_centroid,point,0,,2.111,0.08,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Garwood,Garwood borough,3425800,5346,40.651331,-74.323152,census_place_centroid,point,0,,0.65,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Gibbsboro,Gibbsboro borough,3426070,2264,39.832567,-74.966907,census_place_centroid,point,0,,2.152,0.043,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Glassboro,Glassboro borough,3426340,24322,39.700096,-75.111423,census_place_centroid,point,0,,9.32,0.038,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Glen Gardner,Glen Gardner borough,3426550,1691,40.700385,-74.939521,census_place_centroid,point,0,,1.548,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Glen Ridge,Glen Ridge borough,3426610,8204,40.804798,-74.204569,census_place_centroid,point,0,,1.275,0.005,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Glen Rock,Glen Rock borough,3426640,12346,40.959471,-74.125202,census_place_centroid,point,0,,2.703,0.014,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Gloucester City,Gloucester City city,3426820,11618,39.891694,-75.116692,census_place_centroid,point,0,,2.315,0.445,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Guttenberg,Guttenberg town,3428650,11945,40.792784,-74.004572,census_place_centroid,point,0,,0.193,0.047,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Hackensack,Hackensack city,3428680,46630,40.889398,-74.045698,census_place_centroid,point,0,,4.191,0.158,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Hackettstown,Hackettstown town,3428710,10182,40.853704,-74.824877,census_place_centroid,point,0,,3.612,0.099,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Haddon Heights,Haddon Heights borough,3428800,7588,39.879127,-75.065918,census_place_centroid,point,0,,1.566,0.005,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Haddonfield,Haddonfield borough,3428770,12707,39.895416,-75.034413,census_place_centroid,point,0,,2.796,0.045,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Haledon,Haledon borough,3429070,9063,40.941305,-74.185099,town_hall,point,3,3021.00,1.215,0.001,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Haledon Borough Police Department,510 Belmont Ave,"Haledon, NJ 07508",40.941305,-74.185099
NJ,New Jersey,Hamburg,Hamburg borough,3429220,3351,41.148763,-74.573416,census_place_centroid,point,0,,1.145,0.024,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Hammonton,Hammonton town,3429430,15036,39.66078,-74.767021,census_place_centroid,point,0,,40.749,0.566,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Hampton,Hampton borough,3429460,1449,40.70457,-74.971525,census_place_centroid,point,0,,1.505,0.012,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Harrington Park,Harrington Park borough,3430150,5088,40.991681,-73.980202,census_place_centroid,point,0,,1.846,0.217,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Harrison,Harrison town,3430210,22182,40.742978,-74.152911,census_place_centroid,point,0,,1.211,0.116,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Harvey Cedars,Harvey Cedars borough,3430390,402,39.699578,-74.141511,census_place_centroid,point,0,,0.561,0.626,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Hasbrouck Heights,Hasbrouck Heights borough,3430420,12253,40.862751,-74.075182,census_place_centroid,point,0,,1.523,0.003,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Haworth,Haworth borough,3430540,3450,40.962737,-73.99747,census_place_centroid,point,0,,1.937,0.398,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Hawthorne,Hawthorne borough,3430570,20006,40.956957,-74.158561,census_place_centroid,point,0,,3.318,0.03,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Helmetta,Helmetta borough,3430840,2504,40.375635,-74.427133,town_hall,point,1,2504.00,0.828,0.049,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Town Hall,1 Brookside Pl,"Helmetta, NJ 08828",40.375635,-74.427133
NJ,New Jersey,Hi-Nella,Hi-Nella borough,3432220,938,39.836516,-75.021965,census_place_centroid,point,0,,0.223,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,High Bridge,High Bridge borough,3431320,3607,40.670111,-74.890212,census_place_centroid,point,0,,2.391,0.04,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Highland Park,Highland Park borough,3431470,15386,40.497288,-74.422795,town_hall,point,3,5128.67,1.821,0.008,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Highland Park Municipal Court,222 S 5th Ave,"Highland Park, NJ 08904",40.497288,-74.422795
NJ,New Jersey,Highlands,Highlands borough,3431500,4337,40.404229,-73.988186,census_place_centroid,point,0,,0.74,0.646,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Hightstown,Hightstown borough,3431620,5978,40.268457,-74.525804,census_place_centroid,point,0,,1.233,0.033,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Hillsdale,Hillsdale borough,3431920,10266,41.007127,-74.045119,census_place_centroid,point,0,,2.902,0.035,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Ho-Ho-Kus,Ho-Ho-Kus borough,3432310,4342,40.9995,-74.096583,census_place_centroid,point,0,,1.739,0.011,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Hoboken,Hoboken city,3432250,59149,40.737241,-74.031359,town_hall,point,3,19716.33,1.25,0.72,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Hoboken City Hall,94 Washington St,"Hoboken, NJ 07030",40.737241,-74.031359
NJ,New Jersey,Hopatcong,Hopatcong borough,3432910,14750,40.951648,-74.662377,census_place_centroid,point,0,,10.882,1.533,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Hopewell,Hopewell borough,3433150,1938,40.389309,-74.763799,census_place_centroid,point,0,,0.724,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Interlaken,Interlaken borough,3434200,823,40.234313,-74.015939,census_place_centroid,point,0,,0.331,0.057,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Island Heights,Island Heights borough,3434530,1715,39.941804,-74.143842,census_place_centroid,point,0,,0.609,0.309,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Jamesburg,Jamesburg borough,3434890,5869,40.349038,-74.440202,census_place_centroid,point,0,,0.882,0.008,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Jersey City,Jersey City city,3436000,302824,40.711417,-74.06476,census_place_centroid,point,0,,14.748,6.285,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Keansburg,Keansburg borough,3436480,9689,40.451869,-74.155634,census_place_centroid,point,0,,1.072,15.366,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Kearny,Kearny town,3436510,40866,40.752332,-74.123093,census_place_centroid,point,0,,8.844,1.429,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Kenilworth,Kenilworth borough,3436690,8527,40.678089,-74.288114,census_place_centroid,point,0,,2.147,0.004,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Keyport,Keyport borough,3436810,7182,40.432626,-74.200342,census_place_centroid,point,0,,1.381,0.074,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Kinnelon,Kinnelon borough,3437110,10108,40.982036,-74.385896,census_place_centroid,point,0,,18.043,1.209,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Lake Como,Lake Como borough,3437560,1672,40.170011,-74.024861,census_place_centroid,point,0,,0.252,0.008,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Lakehurst,Lakehurst borough,3437770,2713,40.013119,-74.320356,census_place_centroid,point,0,,0.895,0.093,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Lambertville,Lambertville city,3438610,4197,40.368563,-74.943049,census_place_centroid,point,0,,1.084,0.141,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Laurel Springs,Laurel Springs borough,3439210,2003,39.820543,-75.005445,census_place_centroid,point,0,,0.451,0.01,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Lavallette,Lavallette borough,3439390,1854,39.969474,-74.07188,census_place_centroid,point,0,,0.816,0.148,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Lawnside,Lawnside borough,3439420,3333,39.867308,-75.028903,census_place_centroid,point,0,,1.43,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Lebanon,Lebanon borough,3439630,1675,40.641862,-74.833312,census_place_centroid,point,0,,0.902,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Leonia,Leonia borough,3440020,9492,40.863391,-73.988466,census_place_centroid,point,0,,1.523,0.106,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Lincoln Park,Lincoln Park borough,3440290,11030,40.923751,-74.304235,census_place_centroid,point,0,,6.398,0.521,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Linden,Linden city,3440350,45393,40.631565,-74.255340,town_hall,point,3,15131.00,10.688,0.661,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,City of Linden City Hall,301 N Wood Ave,"Linden, NJ 07036",40.631565,-74.255340
NJ,New Jersey,Lindenwold,Lindenwold borough,3440440,21919,39.818832,-74.989966,census_place_centroid,point,0,,3.902,0.042,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Linwood,Linwood city,3440530,7072,39.343718,-74.571049,census_place_centroid,point,0,,3.811,0.402,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Little Ferry,Little Ferry borough,3440680,11137,40.843431,-74.034239,census_place_centroid,point,0,,1.477,0.191,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Little Silver,Little Silver borough,3440770,6101,40.336952,-74.034535,census_place_centroid,point,0,,2.712,0.607,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Loch Arbour,Loch Arbour village,3441010,227,40.232296,-74.000008,census_place_centroid,point,0,,0.087,0.047,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Lodi,Lodi borough,3441100,26358,40.877915,-74.0825,census_place_centroid,point,0,,2.272,0.017,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Long Branch,Long Branch city,3441310,33214,40.302214,-73.982635,town_hall,point,3,11071.33,5.124,1.163,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,City of Long Branch City Hall,85 2nd Ave,"Long Branch, NJ 07740",40.302214,-73.982635
NJ,New Jersey,Longport,Longport borough,3441370,884,39.311337,-74.526957,census_place_centroid,point,0,,0.395,1.162,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Madison,Madison borough,3442510,16555,40.758044,-74.417807,census_place_centroid,point,0,,4.312,0.013,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Magnolia,Magnolia borough,3442630,4396,39.856195,-75.036397,census_place_centroid,point,0,,0.978,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Manasquan,Manasquan borough,3443050,5925,40.112421,-74.038159,census_place_centroid,point,0,,1.38,1.145,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Mantoloking,Mantoloking borough,3443380,340,40.056688,-74.04816,census_place_centroid,point,0,,0.386,0.254,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Manville,Manville borough,3443620,11031,40.541269,-74.589273,census_place_centroid,point,0,,2.361,0.088,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Margate City,Margate City city,3443890,5239,39.330913,-74.506849,census_place_centroid,point,0,,1.416,0.215,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Matawan,Matawan borough,3444520,9739,40.411042,-74.236534,census_place_centroid,point,0,,2.266,0.142,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Maywood,Maywood borough,3444880,10221,40.902885,-74.063457,census_place_centroid,point,0,,1.287,0.002,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Medford Lakes,Medford Lakes borough,3445210,4347,39.853649,-74.811665,census_place_centroid,point,0,,1.14,0.13,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Mendham,Mendham borough,3445330,5000,40.76729,-74.597766,census_place_centroid,point,0,,5.93,0.05,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Merchantville,Merchantville borough,3445510,4226,39.950222,-75.050337,census_place_centroid,point,0,,0.593,0.,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Metuchen,Metuchen borough,3445690,15470,40.542445,-74.362767,census_place_centroid,point,0,,2.837,0.002,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Middlesex,Middlesex borough,3445900,14874,40.582862,-74.483659,town_hall,point,3,4958.00,3.488,0.022,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Plainfield Area Regional Sewerage Authority,200 Clay Ave,"Middlesex, NJ 08846",40.582862,-74.483659
NJ,New Jersey,Midland Park,Midland Park borough,3446110,7104,40.995809,-74.141262,census_place_centroid,point,0,,1.571,0.008,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Milford,Milford borough,3446260,1226,40.573483,-75.089702,census_place_centroid,point,0,,1.182,0.088,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Millstone,Millstone borough,3446590,455,40.499868,-74.595529,census_place_centroid,point,0,,0.681,0.02,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Milltown,Milltown borough,3446620,7170,40.450223,-74.434786,census_place_centroid,point,0,,1.554,0.041,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Millville,Millville city,3446680,27838,39.390093,-75.054797,census_place_centroid,point,0,,41.999,2.499,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Monmouth Beach,Monmouth Beach borough,3447130,3218,40.335895,-73.985608,census_place_centroid,point,0,,1.042,1.031,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Montvale,Montvale borough,3447610,9663,41.054594,-74.047298,census_place_centroid,point,0,,4.023,0.01,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Moonachie,Moonachie borough,3447700,3168,40.841334,-74.057671,census_place_centroid,point,0,,1.73,0.012,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Morris Plains,Morris Plains borough,3448210,6590,40.838806,-74.474196,census_place_centroid,point,0,,2.554,0.036,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Morristown,Morristown town,3448300,20732,40.796562,-74.477318,census_place_centroid,point,0,,2.909,0.098,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Mount Arlington,Mount Arlington borough,3448690,5979,40.920751,-74.640791,census_place_centroid,point,0,,2.142,0.658,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Mount Ephraim,Mount Ephraim borough,3448750,4700,39.874933,-75.083254,town_hall,point,3,1566.67,0.884,0.021,town_hall_coordinate_match,Census Population Estimates 2024,US_Town_Halls,Town hall anchored municipality,Mt Ephraim Borough Hall,121 S Black Horse Pike,"Mount Ephraim, NJ 08059",39.874933,-75.083254
NJ,New Jersey,Mountain Lakes,Mountain Lakes borough,3448480,4644,40.890853,-74.442032,census_place_centroid,point,0,,2.644,0.265,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
NJ,New Jersey,Mountainside,Mountainside borough,3448510,7228,40.680722,-74.360292,census_place_centroid,point,0,,3.997,0.045,census_centroid_fallback,Census Population Estimates 2024,Census Gazetteer 2024,Census centroid municipality,,,,,
